id;type;model;size;diameter;Q_min;Q_max;P_min;P_max;N_y_kW;eta;price;status;corrected;eff_imputed;error
22661;УВО;УВО 56-355-140-3;УВО 56-355-140;1120;1433.00;12699.00;122.00;3037.00;1.1000;0.0441;106800;CORRECT;0;1;No error
22662;Ц;Ц 35-200-063-4;Ц 35-200-063;630;775.00;21612.00;640.00;1071.00;1.1000;0.1253;243900;CORRECT;0;1;No error
22663;Ц;Ц 30-160-040-4;Ц 30-160-040;400;463.00;8152.00;247.00;2669.00;0.3700;0.0859;167800;CORRECT;0;1;No error
22664;УВО;УВО 30-160-050-4;УВО 30-160-050;500;1851.00;28098.00;328.00;3094.00;2.2000;0.0767;114300;CORRECT;0;1;No error
22665;ВО;ВО 50-315-125-5;ВО 50-315-125;1000;1640.00;12709.00;310.00;1862.00;11.0000;0.0128;122200;NEEDS CHECK;0;1;No error
22666;ВР;ВР 50-315-125-5;ВР 50-315-125;1000;3387.00;7550.00;252.00;2110.00;0.5500;0.4311;261600;CORRECT;0;1;No error
22667;ВЦ;ВЦ 40-250-080-2;ВЦ 40-250-080;800;446.00;21268.00;511.00;2861.00;0.2500;0.2532;157100;CORRECT;0;1;No error
22668;ВР;ВР 40-250-080-5;ВР 40-250-080;800;1818.00;7590.00;92.00;3068.00;3.0000;0.0155;156200;CORRECT;0;1;No error
22669;УВО;УВО 30-160-040-5;УВО 30-160-040;400;557.00;25985.00;636.00;1465.00;4.0000;0.0246;316000;CORRECT;0;1;No error
22670;Ц;Ц 45-280-100-1;Ц 45-280-100;900;2289.00;26422.00;255.00;3267.00;1.5000;0.1081;276900;CORRECT;0;1;No error
22671;ВО;ВО 45-280-100-5;ВО 45-280-100;900;1442.00;19381.00;369.00;1810.00;0.2500;0.5912;64200;CORRECT;0;1;No error
22672;ВЦ;ВЦ 45-280-100-1;ВЦ 45-280-100;900;1616.00;5193.00;128.00;1263.00;2.2000;0.0261;286400;NEEDS CHECK;0;1;No error
22673;УВО;УВО 35-200-063-4;УВО 35-200-063;630;3352.00;24646.00;456.00;1165.00;0.3700;1.1475;250800;NEEDS CHECK;0;1;No error
22674;ВО;ВО 50-315-125-4;ВО 50-315-125;1000;3786.00;27731.00;221.00;1539.00;0.7500;0.3099;109500;CORRECT;0;1;No error
22675;ВР;ВР 35-200-063-3;ВР 35-200-063;630;1877.00;29429.00;399.00;790.00;11.0000;0.0189;282100;NEEDS CHECK;0;1;No error
22676;ВР;ВР 30-160-050-1;ВР 30-160-050;500;485.00;10686.00;305.00;1931.00;11.0000;0.0037;172900;NEEDS CHECK;0;1;No error
22677;УВО;УВО 35-200-063-3;УВО 35-200-063;630;1528.00;11331.00;381.00;444.00;0.3700;0.4371;119500;CORRECT;0;1;No error
22678;ВО;ВО 30-160-040-5;ВО 30-160-040;400;3012.00;29718.00;573.00;3273.00;4.0000;0.1199;338500;CORRECT;0;1;No error
22679;ВКОП;ВКОП 30-160-050-1;ВКОП 30-160-050;500;724.00;2982.00;406.00;2940.00;0.7500;0.1089;335200;CORRECT;0;1;No error
22680;УВО;УВО 45-280-100-5;УВО 45-280-100;900;3118.00;11292.00;64.00;2431.00;11.0000;0.0050;142100;NEEDS CHECK;0;1;No error
22681;ВО;ВО 50-315-125-1;ВО 50-315-125;1000;875.00;24885.00;356.00;688.00;15.0000;0.0058;268700;NEEDS CHECK;0;1;No error
22682;ВЦ;ВЦ 56-355-140-5;ВЦ 56-355-140;1120;1996.00;3991.00;453.00;2675.00;0.7500;0.3349;332000;CORRECT;0;1;No error
22683;ВО;ВО 45-280-100-2;ВО 45-280-100;900;1748.00;25431.00;458.00;2344.00;1.1000;0.2022;54600;CORRECT;0;1;No error
22684;Ц;Ц 30-160-040-5;Ц 30-160-040;400;2916.00;19172.00;539.00;1495.00;1.5000;0.2911;198900;CORRECT;0;1;No error
22685;УВО;УВО 50-315-125-4;УВО 50-315-125;1000;958.00;13429.00;398.00;2869.00;0.2500;0.4236;105400;CORRECT;0;1;No error
22686;ВО;ВО 30-160-040-2;ВО 30-160-040;400;1691.00;13083.00;233.00;495.00;0.3700;0.2958;222200;CORRECT;0;1;No error
22687;ВО;ВО 35-200-063-2;ВО 35-200-063;630;1968.00;26351.00;304.00;1946.00;2.2000;0.0755;161700;CORRECT;0;1;No error
22688;ВЦ;ВЦ 30-160-040-4;ВЦ 30-160-040;400;2147.00;23444.00;376.00;2206.00;1.1000;0.2039;56900;CORRECT;0;1;No error
22689;ВО;ВО 50-315-125-1;ВО 50-315-125;1000;1297.00;18673.00;219.00;1020.00;0.3700;0.2132;181500;CORRECT;0;1;No error
22690;ВР;ВР 56-355-140-4;ВР 56-355-140;1120;939.00;2055.00;395.00;1980.00;1.5000;0.0687;130300;CORRECT;0;1;No error
22691;ВКОП;ВКОП 40-250-080-5;ВКОП 40-250-080;800;3639.00;14768.00;400.00;1749.00;0.2500;1.6173;248100;NEEDS CHECK;0;1;No error
22692;УВО;УВО 35-200-063-3;УВО 35-200-063;630;256.00;12311.00;575.00;1479.00;11.0000;0.0037;73100;NEEDS CHECK;0;1;No error
22693;ВЦ;ВЦ 30-160-050-2;ВЦ 30-160-050;500;2495.00;19473.00;328.00;2746.00;5.5000;0.0413;123500;CORRECT;0;1;No error
22694;Ц;Ц 56-355-140-5;Ц 56-355-140;1120;2797.00;21615.00;456.00;2095.00;4.0000;0.0886;322000;CORRECT;0;1;No error
22695;ВКОП;ВКОП 30-160-040-1;ВКОП 30-160-040;400;1838.00;23061.00;388.00;3586.00;11.0000;0.0180;322900;CORRECT;0;1;No error
22696;ВР;ВР 35-200-063-3;ВР 35-200-063;630;3207.00;10118.00;72.00;1408.00;0.5500;0.1166;155700;CORRECT;0;1;No error
22697;Ц;Ц 40-250-080-1;Ц 40-250-080;800;1242.00;26821.00;137.00;1957.00;15.0000;0.0032;278300;NEEDS CHECK;0;1;No error
22698;ВКОП;ВКОП 40-250-080-2;ВКОП 40-250-080;800;2234.00;11276.00;182.00;351.00;0.2500;0.4518;228200;CORRECT;0;1;No error
22699;ВКОП;ВКОП 30-160-050-5;ВКОП 30-160-050;500;1403.00;28245.00;44.00;1906.00;5.5000;0.0031;163900;CORRECT;0;1;No error
22700;УВО;УВО 40-250-080-4;УВО 40-250-080;800;3207.00;22088.00;564.00;955.00;0.2500;2.0097;311200;NEEDS CHECK;0;1;No error
22701;ВР;ВР 45-280-100-1;ВР 45-280-100;900;1625.00;27431.00;65.00;3150.00;1.5000;0.0196;134400;CORRECT;0;1;No error
22702;ВР;ВР 45-280-100-4;ВР 45-280-100;900;2341.00;12100.00;85.00;1397.00;0.3700;0.1494;206100;CORRECT;0;1;No error
22703;ВЦ;ВЦ 30-160-040-3;ВЦ 30-160-040;400;225.00;23003.00;564.00;3715.00;15.0000;0.0024;287700;CORRECT;0;1;No error
22704;ВЦ;ВЦ 56-355-140-5;ВЦ 56-355-140;1120;3310.00;15254.00;119.00;1493.00;11.0000;0.0099;129100;NEEDS CHECK;0;1;No error
22705;ВО;ВО 45-280-100-1;ВО 45-280-100;900;2845.00;9883.00;507.00;3145.00;15.0000;0.0267;62700;NEEDS CHECK;0;1;No error
22706;Ц;Ц 30-160-040-4;Ц 30-160-040;400;2471.00;20125.00;328.00;3139.00;0.2500;0.9005;295400;CORRECT;0;1;No error
22707;ВЦ;ВЦ 50-315-125-2;ВЦ 50-315-125;1000;1141.00;2016.00;635.00;1954.00;3.0000;0.0671;97400;NEEDS CHECK;0;1;No error
22708;ВР;ВР 30-160-040-3;ВР 30-160-040;400;2880.00;29934.00;630.00;1441.00;15.0000;0.0336;203300;NEEDS CHECK;0;1;No error
22709;ВО;ВО 40-250-080-4;ВО 40-250-080;800;2208.00;29624.00;507.00;1696.00;0.3700;0.8404;221200;CORRECT;0;1;No error
22710;ВО;ВО 56-355-140-4;ВО 56-355-140;1120;1346.00;15219.00;424.00;3600.00;3.0000;0.0528;225100;CORRECT;0;1;No error
22711;ВЦ;ВЦ 30-160-050-4;ВЦ 30-160-050;500;615.00;13498.00;343.00;1361.00;2.2000;0.0266;104500;CORRECT;0;1;No error
22712;ВКОП;ВКОП 40-250-080-5;ВКОП 40-250-080;800;1711.00;21467.00;420.00;1036.00;1.1000;0.1815;304100;CORRECT;0;1;No error
22713;ВКОП;ВКОП 40-250-080-5;ВКОП 40-250-080;800;2223.00;12579.00;542.00;2835.00;0.5500;0.6085;258200;CORRECT;0;1;No error
22714;Ц;Ц 30-160-050-3;Ц 30-160-050;500;3198.00;27933.00;248.00;1007.00;1.5000;0.1469;50200;CORRECT;0;1;No error
22715;ВКОП;ВКОП 56-355-140-1;ВКОП 56-355-140;1120;310.00;6234.00;610.00;2803.00;0.7500;0.0700;106400;CORRECT;0;1;No error
22716;ВР;ВР 45-280-100-1;ВР 45-280-100;900;1305.00;4313.00;94.00;491.00;0.3700;0.0921;112700;CORRECT;0;1;No error
22717;ВКОП;ВКОП 56-355-140-1;ВКОП 56-355-140;1120;2849.00;18204.00;352.00;2316.00;1.1000;0.2532;338600;CORRECT;0;1;No error
22718;ВКОП;ВКОП 35-200-063-4;ВКОП 35-200-063;630;2529.00;17322.00;138.00;2596.00;15.0000;0.0065;112800;NEEDS CHECK;0;1;No error
22719;ВО;ВО 56-355-140-5;ВО 56-355-140;1120;431.00;7029.00;109.00;866.00;1.1000;0.0119;327600;CORRECT;0;1;No error
22720;ВО;ВО 35-200-063-4;ВО 35-200-063;630;3270.00;4056.00;561.00;713.00;11.0000;0.0463;67600;NEEDS CHECK;0;1;No error
22721;УВО;УВО 30-160-050-4;УВО 30-160-050;500;2319.00;23913.00;411.00;2298.00;1.1000;0.2407;146200;CORRECT;0;1;No error
22722;ВЦ;ВЦ 50-315-125-3;ВЦ 50-315-125;1000;870.00;12185.00;321.00;1101.00;7.5000;0.0103;287100;NEEDS CHECK;0;1;No error
22723;ВКОП;ВКОП 30-160-050-4;ВКОП 30-160-050;500;2758.00;6799.00;366.00;3125.00;1.1000;0.2549;257600;CORRECT;0;1;No error
22724;ВЦ;ВЦ 45-280-100-2;ВЦ 45-280-100;900;3975.00;4524.00;535.00;3448.00;0.5500;1.0741;285700;NEEDS CHECK;0;1;No error
22725;ВО;ВО 30-160-050-2;ВО 30-160-050;500;3070.00;7375.00;575.00;3279.00;3.0000;0.1634;311700;CORRECT;0;1;No error
22726;ВЦ;ВЦ 50-315-125-2;ВЦ 50-315-125;1000;1052.00;28676.00;349.00;3491.00;11.0000;0.0093;228700;CORRECT;0;1;No error
22727;ВО;ВО 45-280-100-4;ВО 45-280-100;900;1674.00;3707.00;602.00;1358.00;5.5000;0.0509;55600;NEEDS CHECK;0;1;No error
22728;Ц;Ц 30-160-050-5;Ц 30-160-050;500;3146.00;14203.00;438.00;3357.00;5.5000;0.0696;69000;CORRECT;0;1;No error
22729;ВО;ВО 45-280-100-3;ВО 45-280-100;900;1340.00;1903.00;197.00;2093.00;4.0000;0.0183;265100;NEEDS CHECK;0;1;No error
22730;Ц;Ц 30-160-050-4;Ц 30-160-050;500;2461.00;26475.00;322.00;2903.00;1.1000;0.2001;198700;CORRECT;0;1;No error
22731;ВЦ;ВЦ 45-280-100-1;ВЦ 45-280-100;900;1281.00;11163.00;506.00;1892.00;0.3700;0.4866;167900;CORRECT;0;1;No error
22732;ВЦ;ВЦ 50-315-125-5;ВЦ 50-315-125;1000;882.00;14515.00;58.00;3218.00;2.2000;0.0065;328000;CORRECT;0;1;No error
22733;ВО;ВО 30-160-050-5;ВО 30-160-050;500;800.00;1672.00;56.00;162.00;7.5000;0.0017;135300;NEEDS CHECK;0;1;No error
22734;УВО;УВО 40-250-080-5;УВО 40-250-080;800;235.00;14538.00;533.00;3576.00;15.0000;0.0023;117800;NEEDS CHECK;0;1;No error
22735;Ц;Ц 35-200-063-4;Ц 35-200-063;630;1486.00;22679.00;361.00;1240.00;0.2500;0.5961;122300;CORRECT;0;1;No error
22736;ВО;ВО 30-160-050-2;ВО 30-160-050;500;695.00;5382.00;566.00;2858.00;0.3700;0.2953;55900;CORRECT;0;1;No error
22737;ВО;ВО 56-355-140-3;ВО 56-355-140;1120;3557.00;21637.00;262.00;1026.00;11.0000;0.0235;164300;NEEDS CHECK;0;1;No error
22738;ВО;ВО 40-250-080-2;ВО 40-250-080;800;1123.00;11616.00;305.00;921.00;1.1000;0.0865;250400;CORRECT;0;1;No error
22739;ВКОП;ВКОП 45-280-100-2;ВКОП 45-280-100;900;2478.00;20182.00;123.00;1214.00;15.0000;0.0056;187000;NEEDS CHECK;0;1;No error
22740;УВО;УВО 50-315-125-2;УВО 50-315-125;1000;2946.00;8822.00;259.00;3117.00;0.7500;0.2826;137500;CORRECT;0;1;No error
22741;УВО;УВО 50-315-125-3;УВО 50-315-125;1000;1940.00;27157.00;444.00;983.00;5.5000;0.0435;278100;CORRECT;0;1;No error
22742;ВКОП;ВКОП 30-160-040-5;ВКОП 30-160-040;400;3096.00;6669.00;561.00;2249.00;0.7500;0.6433;103100;CORRECT;0;1;No error
22743;ВО;ВО 50-315-125-2;ВО 50-315-125;1000;2027.00;27192.00;365.00;3346.00;7.5000;0.0274;87300;CORRECT;0;1;No error
22744;ВР;ВР 35-200-063-3;ВР 35-200-063;630;3580.00;13973.00;303.00;2182.00;0.5500;0.5478;295600;CORRECT;0;1;No error
22745;ВКОП;ВКОП 50-315-125-1;ВКОП 50-315-125;1000;3777.00;12932.00;568.00;3118.00;7.5000;0.0795;303100;CORRECT;0;1;No error
22746;ВР;ВР 56-355-140-3;ВР 56-355-140;1120;877.00;7114.00;391.00;2953.00;7.5000;0.0127;150100;NEEDS CHECK;0;1;No error
22747;ВКОП;ВКОП 30-160-050-4;ВКОП 30-160-050;500;1236.00;18615.00;413.00;3116.00;0.2500;0.5672;156100;CORRECT;0;1;No error
22748;ВЦ;ВЦ 56-355-140-3;ВЦ 56-355-140;1120;3667.00;11451.00;188.00;3245.00;0.2500;0.7660;72300;CORRECT;0;1;No error
22749;ВЦ;ВЦ 50-315-125-1;ВЦ 50-315-125;1000;3602.00;25339.00;603.00;1662.00;0.2500;2.4133;283300;NEEDS CHECK;0;1;No error
22750;ВЦ;ВЦ 30-160-050-4;ВЦ 30-160-050;500;3258.00;25522.00;430.00;2458.00;15.0000;0.0259;311200;CORRECT;0;1;No error
22751;ВР;ВР 45-280-100-5;ВР 45-280-100;900;2009.00;18451.00;135.00;3163.00;11.0000;0.0068;211200;CORRECT;0;1;No error
22752;ВЦ;ВЦ 56-355-140-2;ВЦ 56-355-140;1120;1126.00;9248.00;380.00;1340.00;4.0000;0.0297;306500;NEEDS CHECK;0;1;No error
22753;УВО;УВО 30-160-040-2;УВО 30-160-040;400;1210.00;19213.00;646.00;1888.00;15.0000;0.0145;74300;NEEDS CHECK;0;1;No error
22754;ВР;ВР 40-250-080-5;ВР 40-250-080;800;3195.00;13179.00;509.00;2114.00;15.0000;0.0301;133400;NEEDS CHECK;0;1;No error
22755;ВЦ;ВЦ 50-315-125-5;ВЦ 50-315-125;1000;690.00;6216.00;84.00;2023.00;5.5000;0.0029;255100;NEEDS CHECK;0;1;No error
22756;ВО;ВО 35-200-063-5;ВО 35-200-063;630;347.00;19669.00;401.00;1099.00;0.5500;0.0703;114600;CORRECT;0;1;No error
22757;ВЦ;ВЦ 35-200-063-4;ВЦ 35-200-063;630;674.00;15915.00;291.00;2170.00;0.5500;0.0991;86300;CORRECT;0;1;No error
22758;ВЦ;ВЦ 56-355-140-1;ВЦ 56-355-140;1120;460.00;4641.00;496.00;1861.00;7.5000;0.0085;219500;NEEDS CHECK;0;1;No error
22759;Ц;Ц 40-250-080-4;Ц 40-250-080;800;2082.00;12225.00;531.00;1595.00;1.5000;0.2047;67600;CORRECT;0;1;No error
22760;ВЦ;ВЦ 40-250-080-3;ВЦ 40-250-080;800;3749.00;13984.00;306.00;3189.00;5.5000;0.0579;311300;CORRECT;0;1;No error
22761;УВО;УВО 30-160-040-4;УВО 30-160-040;400;709.00;24179.00;448.00;2497.00;7.5000;0.0118;317200;CORRECT;0;1;No error
22762;Ц;Ц 50-315-125-5;Ц 50-315-125;1000;414.00;8615.00;58.00;786.00;1.1000;0.0061;116000;CORRECT;0;1;No error
22763;ВО;ВО 50-315-125-1;ВО 50-315-125;1000;3967.00;4785.00;613.00;1541.00;0.7500;0.9007;108200;CORRECT;0;1;No error
22764;УВО;УВО 40-250-080-1;УВО 40-250-080;800;3392.00;14382.00;360.00;3214.00;0.2500;1.3568;146700;NEEDS CHECK;0;1;No error
22765;ВКОП;ВКОП 56-355-140-2;ВКОП 56-355-140;1120;2287.00;3107.00;234.00;3362.00;1.5000;0.0991;152800;CORRECT;0;1;No error
22766;ВКОП;ВКОП 56-355-140-2;ВКОП 56-355-140;1120;2006.00;26612.00;265.00;762.00;0.5500;0.2685;238500;CORRECT;0;1;No error
22767;Ц;Ц 30-160-040-3;Ц 30-160-040;400;2456.00;19826.00;598.00;1091.00;15.0000;0.0272;328700;NEEDS CHECK;0;1;No error
22768;ВЦ;ВЦ 50-315-125-3;ВЦ 50-315-125;1000;2514.00;21563.00;513.00;1498.00;0.5500;0.6514;138000;CORRECT;0;1;No error
22769;Ц;Ц 45-280-100-2;Ц 45-280-100;900;3783.00;31596.00;532.00;2733.00;0.2500;2.2362;120100;NEEDS CHECK;0;1;No error
22770;УВО;УВО 30-160-050-5;УВО 30-160-050;500;3656.00;21834.00;445.00;1357.00;5.5000;0.0822;65400;CORRECT;0;1;No error
22771;ВЦ;ВЦ 30-160-050-1;ВЦ 30-160-050;500;1332.00;15885.00;511.00;2862.00;2.2000;0.0859;66100;CORRECT;0;1;No error
22772;ВО;ВО 45-280-100-1;ВО 45-280-100;900;3688.00;16885.00;632.00;958.00;5.5000;0.1177;179900;CORRECT;0;1;No error
22773;УВО;УВО 40-250-080-4;УВО 40-250-080;800;360.00;16185.00;428.00;3339.00;5.5000;0.0078;258300;CORRECT;0;1;No error
22774;ВР;ВР 35-200-063-3;ВР 35-200-063;630;2602.00;5207.00;162.00;2447.00;1.5000;0.0781;67100;CORRECT;0;1;No error
22775;ВКОП;ВКОП 35-200-063-3;ВКОП 35-200-063;630;2939.00;8894.00;490.00;1257.00;1.5000;0.2667;285800;CORRECT;0;1;No error
22776;ВО;ВО 30-160-040-1;ВО 30-160-040;400;2264.00;27238.00;87.00;2289.00;3.0000;0.0182;221900;CORRECT;0;1;No error
22777;УВО;УВО 35-200-063-2;УВО 35-200-063;630;3699.00;11547.00;56.00;643.00;0.5500;0.1046;294200;CORRECT;0;1;No error
22778;ВО;ВО 40-250-080-3;ВО 40-250-080;800;848.00;5104.00;392.00;1130.00;3.0000;0.0308;122100;NEEDS CHECK;0;1;No error
22779;ВО;ВО 30-160-040-1;ВО 30-160-040;400;3071.00;12300.00;266.00;1492.00;0.3700;0.6133;247400;CORRECT;0;1;No error
22780;ВЦ;ВЦ 56-355-140-2;ВЦ 56-355-140;1120;2420.00;8119.00;467.00;2409.00;3.0000;0.1046;236500;CORRECT;0;1;No error
22781;УВО;УВО 40-250-080-2;УВО 40-250-080;800;2105.00;17047.00;517.00;1015.00;7.5000;0.0403;311800;NEEDS CHECK;0;1;No error
22782;Ц;Ц 35-200-063-4;Ц 35-200-063;630;308.00;12359.00;233.00;3160.00;1.1000;0.0181;218700;CORRECT;0;1;No error
22783;Ц;Ц 40-250-080-3;Ц 40-250-080;800;3872.00;29261.00;102.00;2665.00;2.2000;0.0499;327100;CORRECT;0;1;No error
22784;ВО;ВО 35-200-063-5;ВО 35-200-063;630;1988.00;28089.00;649.00;2763.00;3.0000;0.1195;268900;CORRECT;0;1;No error
22785;Ц;Ц 35-200-063-4;Ц 35-200-063;630;3430.00;9116.00;168.00;2531.00;0.3700;0.4326;305800;CORRECT;0;1;No error
22786;ВЦ;ВЦ 56-355-140-2;ВЦ 56-355-140;1120;1795.00;27478.00;59.00;1442.00;0.7500;0.0392;46000;CORRECT;0;1;No error
22787;УВО;УВО 30-160-040-1;УВО 30-160-040;400;3403.00;4324.00;63.00;243.00;3.0000;0.0199;291800;NEEDS CHECK;0;1;No error
22788;УВО;УВО 30-160-050-1;УВО 30-160-050;500;3625.00;21112.00;200.00;3250.00;2.2000;0.0915;294800;CORRECT;0;1;No error
22789;Ц;Ц 35-200-063-1;Ц 35-200-063;630;2603.00;20797.00;536.00;3366.00;11.0000;0.0352;153900;CORRECT;0;1;No error
22790;ВО;ВО 30-160-050-3;ВО 30-160-050;500;431.00;24954.00;567.00;979.00;5.5000;0.0123;166000;CORRECT;0;1;No error
22791;УВО;УВО 50-315-125-2;УВО 50-315-125;1000;859.00;16915.00;304.00;3010.00;1.1000;0.0659;183900;CORRECT;0;1;No error
22792;Ц;Ц 50-315-125-3;Ц 50-315-125;1000;3175.00;12967.00;329.00;2354.00;0.5500;0.5276;316900;CORRECT;0;1;No error
22793;ВЦ;ВЦ 50-315-125-5;ВЦ 50-315-125;1000;3625.00;9849.00;337.00;1544.00;15.0000;0.0226;286000;NEEDS CHECK;0;1;No error
22794;ВКОП;ВКОП 40-250-080-3;ВКОП 40-250-080;800;297.00;14167.00;441.00;2776.00;2.2000;0.0165;181700;CORRECT;0;1;No error
22795;ВО;ВО 56-355-140-1;ВО 56-355-140;1120;2989.00;28780.00;424.00;968.00;0.7500;0.4694;269900;CORRECT;0;1;No error
22796;УВО;УВО 45-280-100-2;УВО 45-280-100;900;982.00;16314.00;424.00;823.00;4.0000;0.0289;211200;CORRECT;0;1;No error
22797;Ц;Ц 45-280-100-2;Ц 45-280-100;900;3935.00;5408.00;597.00;2663.00;4.0000;0.1631;303800;CORRECT;0;1;No error
22798;УВО;УВО 30-160-040-5;УВО 30-160-040;400;486.00;6778.00;552.00;916.00;0.5500;0.1355;129500;CORRECT;0;1;No error
22799;ВЦ;ВЦ 30-160-050-3;ВЦ 30-160-050;500;3468.00;27386.00;608.00;1115.00;1.5000;0.3905;295700;CORRECT;0;1;No error
22800;ВКОП;ВКОП 30-160-040-2;ВКОП 30-160-040;400;3900.00;17139.00;215.00;963.00;11.0000;0.0212;98500;NEEDS CHECK;0;1;No error
22801;УВО;УВО 30-160-050-2;УВО 30-160-050;500;1498.00;15737.00;173.00;2301.00;1.1000;0.0654;165400;CORRECT;0;1;No error
22802;ВЦ;ВЦ 50-315-125-2;ВЦ 50-315-125;1000;3466.00;21697.00;228.00;2326.00;1.1000;0.1996;97000;CORRECT;0;1;No error
22803;ВО;ВО 35-200-063-2;ВО 35-200-063;630;439.00;2352.00;311.00;1366.00;0.5500;0.0690;339900;CORRECT;0;1;No error
22804;ВКОП;ВКОП 45-280-100-2;ВКОП 45-280-100;900;2249.00;27715.00;160.00;838.00;1.1000;0.0909;253300;CORRECT;0;1;No error
22805;Ц;Ц 40-250-080-4;Ц 40-250-080;800;3934.00;30604.00;517.00;2668.00;0.7500;0.7533;146000;CORRECT;0;1;No error
22806;ВКОП;ВКОП 40-250-080-2;ВКОП 40-250-080;800;2644.00;27580.00;312.00;567.00;5.5000;0.0417;158200;CORRECT;0;1;No error
22807;ВЦ;ВЦ 35-200-063-1;ВЦ 35-200-063;630;1072.00;17525.00;465.00;3309.00;4.0000;0.0346;323100;CORRECT;0;1;No error
22808;ВКОП;ВКОП 35-200-063-1;ВКОП 35-200-063;630;3120.00;23132.00;429.00;2505.00;5.5000;0.0676;97200;CORRECT;0;1;No error
22809;УВО;УВО 35-200-063-3;УВО 35-200-063;630;479.00;21414.00;197.00;258.00;4.0000;0.0066;187500;NEEDS CHECK;0;1;No error
22810;УВО;УВО 50-315-125-4;УВО 50-315-125;1000;1634.00;10317.00;565.00;1991.00;0.3700;0.6931;182500;CORRECT;0;1;No error
22811;ВКОП;ВКОП 35-200-063-4;ВКОП 35-200-063;630;2410.00;12413.00;395.00;3041.00;15.0000;0.0176;157200;NEEDS CHECK;0;1;No error
22812;Ц;Ц 35-200-063-1;Ц 35-200-063;630;3800.00;7551.00;88.00;2029.00;1.5000;0.0619;332700;CORRECT;0;1;No error
22813;ВЦ;ВЦ 50-315-125-5;ВЦ 50-315-125;1000;2728.00;18754.00;208.00;828.00;1.5000;0.1051;213200;CORRECT;0;1;No error
22814;ВКОП;ВКОП 30-160-050-2;ВКОП 30-160-050;500;1577.00;22294.00;294.00;3284.00;15.0000;0.0086;127000;CORRECT;0;1;No error
22815;ВО;ВО 40-250-080-2;ВО 40-250-080;800;1727.00;11044.00;332.00;3156.00;15.0000;0.0106;236700;NEEDS CHECK;0;1;No error
22816;ВР;ВР 50-315-125-1;ВР 50-315-125;1000;1212.00;24025.00;53.00;1958.00;5.5000;0.0032;331100;CORRECT;0;1;No error
22817;ВО;ВО 35-200-063-3;ВО 35-200-063;630;3401.00;17923.00;520.00;2373.00;0.5500;0.8932;241600;CORRECT;0;1;No error
22818;ВЦ;ВЦ 50-315-125-4;ВЦ 50-315-125;1000;2330.00;9097.00;617.00;711.00;3.0000;0.1331;87200;CORRECT;0;1;No error
22819;ВЦ;ВЦ 30-160-050-5;ВЦ 30-160-050;500;218.00;13846.00;476.00;1267.00;2.2000;0.0131;298100;CORRECT;0;1;No error
22820;УВО;УВО 35-200-063-1;УВО 35-200-063;630;2693.00;25951.00;632.00;839.00;3.0000;0.1576;289700;CORRECT;0;1;No error
22821;Ц;Ц 30-160-050-2;Ц 30-160-050;500;2728.00;26951.00;154.00;2250.00;2.2000;0.0530;324300;CORRECT;0;1;No error
22822;ВКОП;ВКОП 30-160-050-4;ВКОП 30-160-050;500;482.00;10344.00;404.00;1697.00;1.1000;0.0492;140500;CORRECT;0;1;No error
22823;УВО;УВО 30-160-040-5;УВО 30-160-040;400;1683.00;14711.00;380.00;509.00;7.5000;0.0237;318900;NEEDS CHECK;0;1;No error
22824;ВР;ВР 45-280-100-3;ВР 45-280-100;900;490.00;21935.00;317.00;2704.00;0.5500;0.0784;326900;CORRECT;0;1;No error
22825;ВО;ВО 56-355-140-3;ВО 56-355-140;1120;3120.00;16777.00;74.00;3028.00;0.5500;0.1166;167700;CORRECT;0;1;No error
22826;ВР;ВР 30-160-040-1;ВР 30-160-040;400;2916.00;19393.00;347.00;2490.00;7.5000;0.0375;144200;CORRECT;0;1;No error
22827;ВЦ;ВЦ 45-280-100-2;ВЦ 45-280-100;900;3991.00;22196.00;87.00;1571.00;4.0000;0.0241;250300;CORRECT;0;1;No error
22828;ВКОП;ВКОП 40-250-080-1;ВКОП 40-250-080;800;2907.00;29424.00;309.00;1296.00;1.5000;0.1663;100000;CORRECT;0;1;No error
22829;ВЦ;ВЦ 35-200-063-5;ВЦ 35-200-063;630;984.00;4118.00;488.00;1195.00;2.2000;0.0606;62400;NEEDS CHECK;0;1;No error
22830;УВО;УВО 50-315-125-3;УВО 50-315-125;1000;1537.00;15047.00;245.00;2936.00;0.3700;0.2827;176500;CORRECT;0;1;No error
22831;ВЦ;ВЦ 50-315-125-5;ВЦ 50-315-125;1000;1826.00;5733.00;223.00;2000.00;1.5000;0.0754;321500;CORRECT;0;1;No error
22832;УВО;УВО 50-315-125-5;УВО 50-315-125;1000;2679.00;19115.00;408.00;1830.00;4.0000;0.0759;146900;CORRECT;0;1;No error
22833;ВЦ;ВЦ 45-280-100-5;ВЦ 45-280-100;900;2930.00;19056.00;591.00;2736.00;0.3700;1.3000;264800;NEEDS CHECK;0;1;No error
22834;УВО;УВО 50-315-125-1;УВО 50-315-125;1000;2755.00;16514.00;377.00;746.00;0.3700;0.7798;332900;CORRECT;0;1;No error
22835;УВО;УВО 45-280-100-4;УВО 45-280-100;900;1370.00;22970.00;350.00;3288.00;3.0000;0.0444;139700;CORRECT;0;1;No error
22836;ВКОП;ВКОП 40-250-080-4;ВКОП 40-250-080;800;2284.00;27842.00;370.00;1621.00;1.5000;0.1565;194500;CORRECT;0;1;No error
