id;type;model;size;diameter;Q_min;Q_max;P_min;P_max;N_y_kW;eta;price;status;corrected;eff_imputed;error
35725;ВЦ;ВЦ 30-160-040-2;ВЦ 30-160-040;400;2058.00;21901.00;246.00;2158.00;0.3700;0.3801;214900;ERROR DETECTED;0;1;E4: Efficiency OOR
35726;Ц;Ц 50-315-125-2;Ц 50-315-125;1000;3142.00;27669.00;166.00;589.00;0.3700;0.3916;280600;ERROR DETECTED;0;1;E4: Efficiency OOR
35727;Ц;Ц 35-200-063-1;Ц 35-200-063;630;2345.00;26021.00;433.00;3460.00;15.0000;0.0188;128800;CORRECT;0;1;E0: OK
35728;ВЦ;ВЦ 45-280-100-4;ВЦ 45-280-100;900;379.00;26053.00;214.00;1636.00;5.5000;0.0041;123600;CORRECT;0;1;E0: OK
35729;ВО;ВО 56-355-140-2;ВО 56-355-140;1120;932.00;26635.00;92.00;1860.00;1.1000;0.0217;278900;ERROR DETECTED;0;1;E4: Efficiency OOR
35730;ВР;ВР 50-315-125-2;ВР 50-315-125;1000;681.00;5492.00;247.00;311.00;5.5000;0.0085;177700;CORRECT;0;1;E0: OK
35731;ВКОП;ВКОП 40-250-080-4;ВКОП 40-250-080;800;3703.00;20542.00;596.00;669.00;5.5000;0.1115;169700;CORRECT;0;1;E0: OK
35732;ВО;ВО 45-280-100-4;ВО 45-280-100;900;2058.00;15997.00;492.00;867.00;5.5000;0.0511;48400;CORRECT;0;1;E0: OK
35733;ВО;ВО 45-280-100-3;ВО 45-280-100;900;2738.00;23837.00;610.00;1510.00;0.2500;1.8558;122700;ERROR DETECTED;0;1;E4: Efficiency OOR
35734;ВКОП;ВКОП 50-315-125-3;ВКОП 50-315-125;1000;350.00;5613.00;73.00;2855.00;5.5000;0.0013;201400;CORRECT;0;1;E0: OK
35735;ВР;ВР 30-160-040-1;ВР 30-160-040;400;646.00;14808.00;222.00;932.00;7.5000;0.0053;339700;CORRECT;0;1;E0: OK
35736;ВО;ВО 40-250-080-5;ВО 40-250-080;800;1675.00;3349.00;135.00;3332.00;1.1000;0.0571;238200;NEEDS CHECK;0;1;E0: OK
35737;ВЦ;ВЦ 56-355-140-1;ВЦ 56-355-140;1120;3306.00;17808.00;603.00;918.00;1.1000;0.5034;115500;ERROR DETECTED;0;1;E4: Efficiency OOR
35738;ВКОП;ВКОП 50-315-125-3;ВКОП 50-315-125;1000;1548.00;19318.00;463.00;2661.00;0.7500;0.2655;154600;ERROR DETECTED;0;1;E4: Efficiency OOR
35739;УВО;УВО 30-160-040-1;УВО 30-160-040;400;2540.00;26951.00;581.00;990.00;3.0000;0.1366;195500;NEEDS CHECK;0;1;E0: OK
35740;ВЦ;ВЦ 45-280-100-3;ВЦ 45-280-100;900;1263.00;18979.00;628.00;3230.00;1.5000;0.1469;339900;ERROR DETECTED;0;1;E4: Efficiency OOR
35741;ВЦ;ВЦ 45-280-100-4;ВЦ 45-280-100;900;2217.00;29192.00;224.00;2770.00;0.7500;0.1839;197200;ERROR DETECTED;0;1;E4: Efficiency OOR
35742;ВО;ВО 30-160-040-1;ВО 30-160-040;400;298.00;16031.00;160.00;3230.00;0.7500;0.0177;262300;ERROR DETECTED;0;1;E4: Efficiency OOR
35743;ВЦ;ВЦ 30-160-040-3;ВЦ 30-160-040;400;1632.00;20495.00;257.00;353.00;7.5000;0.0155;192600;CORRECT;0;1;E0: OK
35744;ВР;ВР 56-355-140-1;ВР 56-355-140;1120;1460.00;11799.00;558.00;2860.00;1.5000;0.1509;48200;ERROR DETECTED;0;1;E4: Efficiency OOR
35745;ВКОП;ВКОП 50-315-125-3;ВКОП 50-315-125;1000;1598.00;15075.00;622.00;3195.00;0.2500;1.1044;146700;ERROR DETECTED;0;1;E4: Efficiency OOR
35746;ВР;ВР 56-355-140-3;ВР 56-355-140;1120;3977.00;26512.00;530.00;2523.00;15.0000;0.0390;116100;CORRECT;0;1;E0: OK
35747;ВЦ;ВЦ 30-160-050-4;ВЦ 30-160-050;500;3853.00;21948.00;383.00;2327.00;15.0000;0.0273;74300;CORRECT;0;1;E0: OK
35748;УВО;УВО 35-200-063-5;УВО 35-200-063;630;3169.00;25892.00;363.00;2687.00;4.0000;0.0799;154100;NEEDS CHECK;0;1;E0: OK
35749;УВО;УВО 50-315-125-3;УВО 50-315-125;1000;3474.00;30050.00;402.00;723.00;0.5500;0.7053;61300;ERROR DETECTED;0;1;E4: Efficiency OOR
35750;ВР;ВР 40-250-080-5;ВР 40-250-080;800;3650.00;9588.00;624.00;3154.00;2.2000;0.2876;106200;NEEDS CHECK;0;1;E0: OK
35751;ВР;ВР 50-315-125-3;ВР 50-315-125;1000;3107.00;4643.00;318.00;2063.00;0.3700;0.7418;169500;ERROR DETECTED;0;1;E4: Efficiency OOR
35752;ВР;ВР 40-250-080-3;ВР 40-250-080;800;1085.00;18791.00;349.00;1115.00;0.3700;0.2843;64600;ERROR DETECTED;0;1;E4: Efficiency OOR
35753;ВО;ВО 30-160-040-4;ВО 30-160-040;400;2272.00;3589.00;534.00;2632.00;0.5500;0.6128;223300;ERROR DETECTED;0;1;E4: Efficiency OOR
35754;ВЦ;ВЦ 50-315-125-5;ВЦ 50-315-125;1000;1471.00;27383.00;375.00;1011.00;15.0000;0.0102;315600;CORRECT;0;1;E0: OK
35755;Ц;Ц 30-160-050-2;Ц 30-160-050;500;3167.00;4864.00;510.00;2147.00;11.0000;0.0408;105700;CORRECT;0;1;E0: OK
35756;ВКОП;ВКОП 35-200-063-1;ВКОП 35-200-063;630;3014.00;22987.00;129.00;1544.00;3.0000;0.0360;99000;NEEDS CHECK;0;1;E0: OK
35757;УВО;УВО 56-355-140-3;УВО 56-355-140;1120;292.00;19717.00;359.00;3025.00;0.7500;0.0388;150100;ERROR DETECTED;0;1;E4: Efficiency OOR
35758;ВО;ВО 35-200-063-3;ВО 35-200-063;630;2380.00;13337.00;491.00;3289.00;0.3700;0.8773;123200;ERROR DETECTED;0;1;E4: Efficiency OOR
35759;ВО;ВО 35-200-063-1;ВО 35-200-063;630;262.00;21174.00;613.00;2768.00;0.3700;0.1206;329400;ERROR DETECTED;0;1;E4: Efficiency OOR
35760;ВР;ВР 45-280-100-3;ВР 45-280-100;900;1310.00;6448.00;330.00;2731.00;0.7500;0.1601;82300;ERROR DETECTED;0;1;E4: Efficiency OOR
35761;ВР;ВР 45-280-100-3;ВР 45-280-100;900;2414.00;17451.00;91.00;673.00;0.2500;0.2441;71400;ERROR DETECTED;0;1;E4: Efficiency OOR
35762;ВКОП;ВКОП 40-250-080-1;ВКОП 40-250-080;800;552.00;15026.00;441.00;1224.00;11.0000;0.0061;278700;CORRECT;0;1;E0: OK
35763;УВО;УВО 35-200-063-3;УВО 35-200-063;630;1561.00;28846.00;242.00;3212.00;15.0000;0.0070;324600;CORRECT;0;1;E0: OK
35764;ВКОП;ВКОП 56-355-140-4;ВКОП 56-355-140;1120;2525.00;7343.00;135.00;3046.00;3.0000;0.0316;283800;CORRECT;0;1;E0: OK
35765;ВР;ВР 50-315-125-4;ВР 50-315-125;1000;2127.00;10219.00;269.00;907.00;5.5000;0.0289;235500;CORRECT;0;1;E0: OK
35766;ВЦ;ВЦ 30-160-050-3;ВЦ 30-160-050;500;3430.00;14571.00;504.00;2550.00;0.2500;1.9208;294200;ERROR DETECTED;0;1;E4: Efficiency OOR
35767;ВКОП;ВКОП 35-200-063-4;ВКОП 35-200-063;630;2089.00;8185.00;329.00;3524.00;1.5000;0.1273;111700;NEEDS CHECK;0;1;E0: OK
35768;УВО;УВО 30-160-040-4;УВО 30-160-040;400;3548.00;27453.00;149.00;1533.00;4.0000;0.0367;82100;CORRECT;0;1;E0: OK
35769;ВР;ВР 45-280-100-4;ВР 45-280-100;900;1841.00;21691.00;463.00;1490.00;5.5000;0.0430;332200;CORRECT;0;1;E0: OK
35770;ВО;ВО 40-250-080-4;ВО 40-250-080;800;470.00;12134.00;253.00;3145.00;5.5000;0.0060;273200;CORRECT;0;1;E0: OK
35771;УВО;УВО 56-355-140-3;УВО 56-355-140;1120;2430.00;25675.00;281.00;1039.00;7.5000;0.0253;85800;CORRECT;0;1;E0: OK
35772;Ц;Ц 50-315-125-5;Ц 50-315-125;1000;3627.00;20072.00;157.00;2632.00;5.5000;0.0288;215500;CORRECT;0;1;E0: OK
35773;УВО;УВО 30-160-040-4;УВО 30-160-040;400;921.00;11514.00;455.00;790.00;5.5000;0.0212;243600;CORRECT;0;1;E0: OK
35774;ВР;ВР 40-250-080-1;ВР 40-250-080;800;570.00;8200.00;182.00;2610.00;15.0000;0.0019;45000;CORRECT;0;1;E0: OK
35775;ВО;ВО 50-315-125-2;ВО 50-315-125;1000;2055.00;19963.00;338.00;1985.00;5.5000;0.0351;279400;CORRECT;0;1;E0: OK
35776;ВО;ВО 30-160-050-3;ВО 30-160-050;500;1427.00;20613.00;351.00;2181.00;11.0000;0.0126;91800;CORRECT;0;1;E0: OK
35777;УВО;УВО 30-160-040-5;УВО 30-160-040;400;2290.00;16034.00;170.00;1424.00;0.2500;0.4326;332700;ERROR DETECTED;0;1;E4: Efficiency OOR
35778;ВКОП;ВКОП 30-160-040-5;ВКОП 30-160-040;400;3561.00;15832.00;152.00;1357.00;0.2500;0.6014;271300;ERROR DETECTED;0;1;E4: Efficiency OOR
35779;Ц;Ц 45-280-100-4;Ц 45-280-100;900;2760.00;13684.00;431.00;2144.00;2.2000;0.1502;330700;NEEDS CHECK;0;1;E0: OK
35780;ВО;ВО 50-315-125-2;ВО 50-315-125;1000;2145.00;7202.00;232.00;2557.00;2.2000;0.0628;263700;CORRECT;0;1;E0: OK
35781;ВО;ВО 35-200-063-2;ВО 35-200-063;630;750.00;1630.00;113.00;2818.00;0.2500;0.0942;300100;NEEDS CHECK;0;1;E0: OK
35782;Ц;Ц 40-250-080-2;Ц 40-250-080;800;546.00;5542.00;465.00;2382.00;15.0000;0.0047;268100;CORRECT;0;1;E0: OK
35783;УВО;УВО 30-160-050-4;УВО 30-160-050;500;2286.00;16683.00;605.00;2498.00;2.2000;0.1746;163300;NEEDS CHECK;0;1;E0: OK
35784;ВО;ВО 40-250-080-5;ВО 40-250-080;800;230.00;19667.00;550.00;3593.00;0.7500;0.0469;308000;ERROR DETECTED;0;1;E4: Efficiency OOR
35785;ВР;ВР 40-250-080-5;ВР 40-250-080;800;2560.00;15084.00;74.00;279.00;5.5000;0.0096;238200;CORRECT;0;1;E0: OK
35786;ВКОП;ВКОП 45-280-100-4;ВКОП 45-280-100;900;3028.00;6151.00;185.00;3225.00;11.0000;0.0141;191400;CORRECT;0;1;E0: OK
35787;ВЦ;ВЦ 45-280-100-1;ВЦ 45-280-100;900;2343.00;22833.00;130.00;1184.00;3.0000;0.0282;85900;CORRECT;0;1;E0: OK
35788;Ц;Ц 50-315-125-5;Ц 50-315-125;1000;3469.00;22962.00;359.00;2920.00;0.2500;1.3837;325500;ERROR DETECTED;0;1;E4: Efficiency OOR
35789;ВКОП;ВКОП 40-250-080-4;ВКОП 40-250-080;800;2299.00;18174.00;627.00;3682.00;1.5000;0.2669;230000;ERROR DETECTED;0;1;E4: Efficiency OOR
35790;ВР;ВР 35-200-063-2;ВР 35-200-063;630;344.00;23619.00;351.00;3378.00;15.0000;0.0022;181500;CORRECT;0;1;E0: OK
35791;ВКОП;ВКОП 50-315-125-4;ВКОП 50-315-125;1000;2568.00;8608.00;626.00;887.00;7.5000;0.0595;59300;CORRECT;0;1;E0: OK
35792;ВР;ВР 40-250-080-1;ВР 40-250-080;800;719.00;17786.00;118.00;1306.00;1.1000;0.0214;192300;NEEDS CHECK;0;1;E0: OK
35793;ВР;ВР 56-355-140-3;ВР 56-355-140;1120;258.00;25053.00;154.00;2677.00;0.5500;0.0201;124200;ERROR DETECTED;0;1;E4: Efficiency OOR
35794;Ц;Ц 40-250-080-3;Ц 40-250-080;800;3508.00;9755.00;307.00;3227.00;0.7500;0.3989;139700;ERROR DETECTED;0;1;E4: Efficiency OOR
35795;УВО;УВО 56-355-140-1;УВО 56-355-140;1120;1604.00;4869.00;188.00;2677.00;0.5500;0.1523;261500;ERROR DETECTED;0;1;E4: Efficiency OOR
35796;ВЦ;ВЦ 30-160-050-4;ВЦ 30-160-050;500;3173.00;24565.00;211.00;1124.00;5.5000;0.0338;225900;CORRECT;0;1;E0: OK
35797;ВКОП;ВКОП 50-315-125-3;ВКОП 50-315-125;1000;3294.00;30648.00;158.00;423.00;0.5500;0.2629;254000;ERROR DETECTED;0;1;E4: Efficiency OOR
35798;ВЦ;ВЦ 35-200-063-4;ВЦ 35-200-063;630;3256.00;28411.00;585.00;1592.00;2.2000;0.2405;249500;ERROR DETECTED;0;1;E4: Efficiency OOR
35799;ВЦ;ВЦ 35-200-063-2;ВЦ 35-200-063;630;2372.00;17117.00;52.00;1284.00;15.0000;0.0023;245200;CORRECT;0;1;E0: OK
35800;Ц;Ц 35-200-063-5;Ц 35-200-063;630;2997.00;4841.00;139.00;2365.00;7.5000;0.0154;271300;CORRECT;0;1;E0: OK
35801;УВО;УВО 50-315-125-3;УВО 50-315-125;1000;1572.00;10930.00;313.00;765.00;1.1000;0.1243;250000;CORRECT;0;1;E0: OK
35802;ВЦ;ВЦ 56-355-140-2;ВЦ 56-355-140;1120;3207.00;25723.00;642.00;1490.00;4.0000;0.1430;139300;NEEDS CHECK;0;1;E0: OK
35803;ВР;ВР 45-280-100-1;ВР 45-280-100;900;2955.00;3732.00;109.00;207.00;2.2000;0.0407;320300;CORRECT;0;1;E0: OK
35804;ВКОП;ВКОП 50-315-125-4;ВКОП 50-315-125;1000;1639.00;9328.00;330.00;1411.00;0.7500;0.2003;57400;NEEDS CHECK;0;1;E0: OK
35805;УВО;УВО 30-160-040-1;УВО 30-160-040;400;2633.00;24648.00;262.00;2767.00;7.5000;0.0255;107900;CORRECT;0;1;E0: OK
35806;ВКОП;ВКОП 56-355-140-5;ВКОП 56-355-140;1120;732.00;13551.00;619.00;1425.00;0.3700;0.3402;141600;ERROR DETECTED;0;1;E4: Efficiency OOR
35807;ВР;ВР 35-200-063-4;ВР 35-200-063;630;2905.00;5886.00;504.00;1686.00;15.0000;0.0271;214500;CORRECT;0;1;E0: OK
35808;ВР;ВР 30-160-050-1;ВР 30-160-050;500;1335.00;27299.00;103.00;1720.00;2.2000;0.0174;76400;NEEDS CHECK;0;1;E0: OK
35809;ВР;ВР 56-355-140-3;ВР 56-355-140;1120;928.00;15864.00;111.00;2175.00;0.7500;0.0382;250800;ERROR DETECTED;0;1;E4: Efficiency OOR
35810;ВО;ВО 50-315-125-4;ВО 50-315-125;1000;644.00;5858.00;593.00;3791.00;2.2000;0.0482;100700;CORRECT;0;1;E0: OK
35811;ВЦ;ВЦ 50-315-125-3;ВЦ 50-315-125;1000;623.00;2265.00;114.00;452.00;5.5000;0.0036;176300;NEEDS CHECK;0;1;E0: OK
35812;ВЦ;ВЦ 30-160-040-4;ВЦ 30-160-040;400;809.00;22702.00;40.00;244.00;7.5000;0.0012;184600;CORRECT;0;1;E0: OK
35813;ВО;ВО 50-315-125-3;ВО 50-315-125;1000;3905.00;17228.00;628.00;693.00;4.0000;0.1703;302200;CORRECT;0;1;E0: OK
35814;ВЦ;ВЦ 40-250-080-4;ВЦ 40-250-080;800;3657.00;28004.00;111.00;2373.00;0.7500;0.1503;246500;ERROR DETECTED;0;1;E4: Efficiency OOR
35815;Ц;Ц 56-355-140-4;Ц 56-355-140;1120;696.00;19783.00;588.00;2108.00;1.5000;0.0758;203700;ERROR DETECTED;0;1;E4: Efficiency OOR
35816;ВЦ;ВЦ 30-160-040-1;ВЦ 30-160-040;400;1696.00;19714.00;388.00;767.00;3.0000;0.0609;197000;CORRECT;0;1;E0: OK
35817;Ц;Ц 30-160-050-2;Ц 30-160-050;500;2471.00;4259.00;433.00;3189.00;0.7500;0.3963;249500;ERROR DETECTED;0;1;E4: Efficiency OOR
35818;ВКОП;ВКОП 50-315-125-3;ВКОП 50-315-125;1000;2192.00;5472.00;488.00;3549.00;0.7500;0.3962;63700;ERROR DETECTED;0;1;E4: Efficiency OOR
35819;ВО;ВО 30-160-040-5;ВО 30-160-040;400;1176.00;17707.00;438.00;746.00;15.0000;0.0095;206300;CORRECT;0;1;E0: OK
35820;ВЦ;ВЦ 45-280-100-4;ВЦ 45-280-100;900;267.00;1980.00;387.00;666.00;1.5000;0.0191;67400;CORRECT;0;1;E0: OK
35821;ВЦ;ВЦ 30-160-040-2;ВЦ 30-160-040;400;3505.00;25430.00;575.00;2502.00;7.5000;0.0746;123000;CORRECT;0;1;E0: OK
35822;Ц;Ц 45-280-100-2;Ц 45-280-100;900;3988.00;6848.00;77.00;3139.00;0.5500;0.1551;54900;ERROR DETECTED;0;1;E4: Efficiency OOR
35823;ВЦ;ВЦ 45-280-100-1;ВЦ 45-280-100;900;1194.00;24674.00;173.00;281.00;0.5500;0.1043;71100;NEEDS CHECK;0;1;E0: OK
35824;ВР;ВР 56-355-140-1;ВР 56-355-140;1120;2068.00;22596.00;214.00;2684.00;0.3700;0.3322;104800;ERROR DETECTED;0;1;E4: Efficiency OOR
35825;ВЦ;ВЦ 45-280-100-5;ВЦ 45-280-100;900;1103.00;3670.00;247.00;2042.00;1.5000;0.0505;255700;CORRECT;0;1;E0: OK
35826;ВР;ВР 30-160-040-5;ВР 30-160-040;400;2435.00;7435.00;369.00;1292.00;15.0000;0.0166;135900;CORRECT;0;1;E0: OK
35827;ВР;ВР 30-160-040-1;ВР 30-160-040;400;1321.00;6449.00;465.00;1203.00;11.0000;0.0155;335100;CORRECT;0;1;E0: OK
35828;ВО;ВО 40-250-080-2;ВО 40-250-080;800;3991.00;23561.00;81.00;677.00;0.3700;0.2427;242200;ERROR DETECTED;0;1;E4: Efficiency OOR
35829;ВО;ВО 30-160-040-4;ВО 30-160-040;400;530.00;1238.00;47.00;831.00;0.3700;0.0187;193700;CORRECT;0;1;E0: OK
35830;ВЦ;ВЦ 50-315-125-4;ВЦ 50-315-125;1000;3035.00;7693.00;251.00;887.00;7.5000;0.0282;319200;CORRECT;0;1;E0: OK
35831;ВЦ;ВЦ 40-250-080-2;ВЦ 40-250-080;800;914.00;21420.00;78.00;2570.00;0.5500;0.0360;307000;ERROR DETECTED;0;1;E4: Efficiency OOR
35832;УВО;УВО 30-160-040-3;УВО 30-160-040;400;1624.00;15846.00;44.00;2378.00;0.7500;0.0265;106600;ERROR DETECTED;0;1;E4: Efficiency OOR
35833;УВО;УВО 30-160-040-5;УВО 30-160-040;400;1682.00;27122.00;592.00;2720.00;0.7500;0.3688;154100;ERROR DETECTED;0;1;E4: Efficiency OOR
35834;ВР;ВР 30-160-040-2;ВР 30-160-040;400;661.00;27264.00;192.00;3048.00;3.0000;0.0118;137400;ERROR DETECTED;0;1;E4: Efficiency OOR
35835;ВО;ВО 50-315-125-1;ВО 50-315-125;1000;421.00;22051.00;412.00;1629.00;0.7500;0.0642;176700;ERROR DETECTED;0;1;E4: Efficiency OOR
35836;ВР;ВР 45-280-100-4;ВР 45-280-100;900;377.00;4298.00;93.00;2344.00;0.5500;0.0177;60200;NEEDS CHECK;0;1;E0: OK
35837;ВЦ;ВЦ 45-280-100-1;ВЦ 45-280-100;900;490.00;8700.00;495.00;2972.00;5.5000;0.0123;264700;CORRECT;0;1;E0: OK
35838;ВО;ВО 50-315-125-3;ВО 50-315-125;1000;1142.00;27167.00;152.00;1537.00;0.7500;0.0643;169300;ERROR DETECTED;0;1;E4: Efficiency OOR
35839;Ц;Ц 40-250-080-2;Ц 40-250-080;800;1738.00;9468.00;115.00;2094.00;5.5000;0.0101;73400;CORRECT;0;1;E0: OK
35840;ВЦ;ВЦ 30-160-050-2;ВЦ 30-160-050;500;4000.00;24469.00;505.00;1284.00;2.2000;0.2551;116500;NEEDS CHECK;0;1;E0: OK
35841;ВЦ;ВЦ 50-315-125-2;ВЦ 50-315-125;1000;2788.00;15038.00;316.00;1194.00;1.5000;0.1631;61800;NEEDS CHECK;0;1;E0: OK
35842;Ц;Ц 45-280-100-1;Ц 45-280-100;900;1349.00;6321.00;153.00;2109.00;3.0000;0.0191;134700;CORRECT;0;1;E0: OK
35843;ВР;ВР 30-160-050-3;ВР 30-160-050;500;2672.00;8309.00;214.00;2631.00;4.0000;0.0397;90300;CORRECT;0;1;E0: OK
35844;ВЦ;ВЦ 56-355-140-5;ВЦ 56-355-140;1120;2203.00;9795.00;645.00;2634.00;3.0000;0.1316;52600;CORRECT;0;1;E0: OK
35845;Ц;Ц 40-250-080-2;Ц 40-250-080;800;1215.00;12439.00;484.00;2907.00;0.7500;0.2178;123100;ERROR DETECTED;0;1;E4: Efficiency OOR
35846;УВО;УВО 30-160-040-4;УВО 30-160-040;400;381.00;2193.00;521.00;3575.00;15.0000;0.0037;62600;CORRECT;0;1;E0: OK
35847;ВЦ;ВЦ 45-280-100-4;ВЦ 45-280-100;900;2163.00;29195.00;140.00;2043.00;3.0000;0.0280;88500;NEEDS CHECK;0;1;E0: OK
35848;УВО;УВО 56-355-140-1;УВО 56-355-140;1120;3039.00;27518.00;456.00;1398.00;0.5500;0.6999;200000;ERROR DETECTED;0;1;E4: Efficiency OOR
35849;ВО;ВО 50-315-125-1;ВО 50-315-125;1000;265.00;16486.00;352.00;1064.00;11.0000;0.0024;57700;CORRECT;0;1;E0: OK
35850;ВЦ;ВЦ 40-250-080-2;ВЦ 40-250-080;800;3780.00;27320.00;455.00;1262.00;15.0000;0.0319;288400;CORRECT;0;1;E0: OK
35851;Ц;Ц 50-315-125-1;Ц 50-315-125;1000;3724.00;24779.00;112.00;1738.00;11.0000;0.0105;323300;CORRECT;0;1;E0: OK
35852;ВКОП;ВКОП 35-200-063-4;ВКОП 35-200-063;630;3283.00;12623.00;595.00;3001.00;15.0000;0.0362;87400;CORRECT;0;1;E0: OK
35853;УВО;УВО 35-200-063-1;УВО 35-200-063;630;2308.00;24915.00;412.00;673.00;0.3700;0.7139;236600;ERROR DETECTED;0;1;E4: Efficiency OOR
35854;ВЦ;ВЦ 45-280-100-1;ВЦ 45-280-100;900;1697.00;14204.00;219.00;2923.00;4.0000;0.0258;80100;CORRECT;0;1;E0: OK
35855;УВО;УВО 50-315-125-2;УВО 50-315-125;1000;766.00;12240.00;284.00;2544.00;0.3700;0.1633;295800;ERROR DETECTED;0;1;E4: Efficiency OOR
35856;Ц;Ц 56-355-140-5;Ц 56-355-140;1120;3768.00;27298.00;254.00;3388.00;11.0000;0.0242;163100;CORRECT;0;1;E0: OK
35857;ВР;ВР 35-200-063-3;ВР 35-200-063;630;2262.00;25051.00;473.00;1658.00;0.2500;1.1888;240400;ERROR DETECTED;0;1;E4: Efficiency OOR
35858;ВР;ВР 40-250-080-4;ВР 40-250-080;800;2253.00;20011.00;165.00;2140.00;11.0000;0.0094;324300;CORRECT;0;1;E0: OK
35859;ВР;ВР 40-250-080-5;ВР 40-250-080;800;1707.00;28418.00;107.00;928.00;3.0000;0.0169;87000;CORRECT;0;1;E0: OK
35860;ВЦ;ВЦ 30-160-050-3;ВЦ 30-160-050;500;515.00;4598.00;208.00;1388.00;0.3700;0.0804;122500;NEEDS CHECK;0;1;E0: OK
35861;ВЦ;ВЦ 30-160-050-2;ВЦ 30-160-050;500;2332.00;23386.00;63.00;1313.00;2.2000;0.0186;328800;NEEDS CHECK;0;1;E0: OK
35862;ВО;ВО 40-250-080-3;ВО 40-250-080;800;1920.00;16964.00;61.00;1305.00;0.7500;0.0434;56500;ERROR DETECTED;0;1;E4: Efficiency OOR
35863;ВО;ВО 56-355-140-5;ВО 56-355-140;1120;2840.00;14346.00;461.00;2881.00;1.5000;0.2425;216000;ERROR DETECTED;0;1;E4: Efficiency OOR
35864;ВЦ;ВЦ 45-280-100-5;ВЦ 45-280-100;900;3648.00;22120.00;495.00;2420.00;1.1000;0.4560;114100;ERROR DETECTED;0;1;E4: Efficiency OOR
35865;ВР;ВР 30-160-050-3;ВР 30-160-050;500;1128.00;17495.00;420.00;1650.00;15.0000;0.0088;122700;CORRECT;0;1;E0: OK
35866;ВР;ВР 35-200-063-4;ВР 35-200-063;630;881.00;21652.00;204.00;3169.00;4.0000;0.0125;140500;NEEDS CHECK;0;1;E0: OK
35867;ВО;ВО 56-355-140-2;ВО 56-355-140;1120;860.00;9155.00;159.00;377.00;1.5000;0.0253;111300;CORRECT;0;1;E0: OK
35868;ВЦ;ВЦ 35-200-063-3;ВЦ 35-200-063;630;955.00;8177.00;615.00;3561.00;0.2500;0.6526;211100;ERROR DETECTED;0;1;E4: Efficiency OOR
35869;ВР;ВР 30-160-050-3;ВР 30-160-050;500;2036.00;20226.00;206.00;2441.00;1.1000;0.1059;58000;ERROR DETECTED;0;1;E4: Efficiency OOR
35870;ВЦ;ВЦ 40-250-080-2;ВЦ 40-250-080;800;2076.00;13068.00;199.00;266.00;11.0000;0.0104;311000;CORRECT;0;1;E0: OK
35871;ВР;ВР 50-315-125-3;ВР 50-315-125;1000;2141.00;12138.00;627.00;3408.00;0.5500;0.6780;276700;ERROR DETECTED;0;1;E4: Efficiency OOR
35872;ВР;ВР 50-315-125-1;ВР 50-315-125;1000;3196.00;19391.00;81.00;702.00;7.5000;0.0096;106200;CORRECT;0;1;E0: OK
35873;ВР;ВР 30-160-040-4;ВР 30-160-040;400;2729.00;10449.00;496.00;2009.00;0.3700;1.0162;73800;ERROR DETECTED;0;1;E4: Efficiency OOR
35874;УВО;УВО 50-315-125-2;УВО 50-315-125;1000;2589.00;20339.00;267.00;3459.00;1.1000;0.1746;56800;ERROR DETECTED;0;1;E4: Efficiency OOR
35875;ВКОП;ВКОП 45-280-100-4;ВКОП 45-280-100;900;2973.00;25478.00;129.00;2275.00;2.2000;0.0484;302100;ERROR DETECTED;0;1;E4: Efficiency OOR
35876;ВР;ВР 45-280-100-5;ВР 45-280-100;900;2295.00;4631.00;409.00;2087.00;0.5500;0.4741;269200;ERROR DETECTED;0;1;E4: Efficiency OOR
35877;ВР;ВР 40-250-080-3;ВР 40-250-080;800;249.00;10076.00;393.00;1882.00;1.1000;0.0247;339100;NEEDS CHECK;0;1;E0: OK
35878;ВКОП;ВКОП 30-160-050-4;ВКОП 30-160-050;500;3237.00;17355.00;493.00;1725.00;0.5500;0.8060;267200;ERROR DETECTED;0;1;E4: Efficiency OOR
35879;Ц;Ц 40-250-080-2;Ц 40-250-080;800;3622.00;23362.00;128.00;766.00;0.7500;0.1717;293800;ERROR DETECTED;0;1;E4: Efficiency OOR
35880;УВО;УВО 35-200-063-1;УВО 35-200-063;630;2619.00;27895.00;424.00;836.00;0.2500;1.2338;188300;ERROR DETECTED;0;1;E4: Efficiency OOR
35881;ВЦ;ВЦ 30-160-050-5;ВЦ 30-160-050;500;2092.00;25865.00;621.00;3764.00;0.5500;0.6561;142500;ERROR DETECTED;0;1;E4: Efficiency OOR
35882;ВЦ;ВЦ 35-200-063-5;ВЦ 35-200-063;630;2209.00;4092.00;349.00;2796.00;1.1000;0.1947;338200;NEEDS CHECK;0;1;E0: OK
35883;Ц;Ц 40-250-080-2;Ц 40-250-080;800;309.00;26735.00;42.00;722.00;1.1000;0.0033;292700;NEEDS CHECK;0;1;E0: OK
35884;ВКОП;ВКОП 50-315-125-3;ВКОП 50-315-125;1000;1908.00;8285.00;543.00;3410.00;7.5000;0.0384;59900;CORRECT;0;1;E0: OK
35885;ВКОП;ВКОП 56-355-140-3;ВКОП 56-355-140;1120;2219.00;4905.00;410.00;2840.00;3.0000;0.0842;273600;CORRECT;0;1;E0: OK
35886;ВР;ВР 50-315-125-4;ВР 50-315-125;1000;3043.00;30356.00;162.00;1740.00;4.0000;0.0342;54100;NEEDS CHECK;0;1;E0: OK
