id;type;model;size;diameter;Q_min;Q_max;P_min;P_max;N_y_kW;eta;price;status;corrected;eff_imputed;error
20838;УВО;УВО 30-160-040-1;УВО 30-160-040;400;3269.00;18430.00;100.00;2719.00;4.0000;0.0227;256800;CORRECT;0;1;OK
20839;ВКОП;ВКОП 56-355-140-1;ВКОП 56-355-140;1120;3533.00;20242.00;135.00;1059.00;7.5000;0.0177;45400;NEEDS CHECK;0;1;OK
20840;Ц;Ц 30-160-050-3;Ц 30-160-050;500;337.00;1572.00;456.00;1610.00;0.5500;0.0776;285300;CORRECT;0;1;OK
20841;ВЦ;ВЦ 56-355-140-3;ВЦ 56-355-140;1120;1204.00;11865.00;629.00;3326.00;1.1000;0.1912;262000;CORRECT;0;1;OK
20842;ВР;ВР 30-160-050-4;ВР 30-160-050;500;2959.00;25931.00;404.00;703.00;1.5000;0.2214;194100;CORRECT;0;1;OK
20843;ВЦ;ВЦ 40-250-080-3;ВЦ 40-250-080;800;525.00;3701.00;461.00;571.00;0.5500;0.1222;241000;CORRECT;0;1;OK
20844;Ц;Ц 45-280-100-3;Ц 45-280-100;900;987.00;24983.00;602.00;2853.00;11.0000;0.0150;225000;CORRECT;0;1;OK
20845;ВР;ВР 45-280-100-5;ВР 45-280-100;900;2221.00;13089.00;617.00;3693.00;0.5500;0.6921;181400;CORRECT;0;1;OK
20846;Ц;Ц 30-160-040-3;Ц 30-160-040;400;3811.00;14899.00;207.00;2425.00;11.0000;0.0199;131300;NEEDS CHECK;0;1;OK
20847;ВО;ВО 30-160-040-1;ВО 30-160-040;400;1835.00;11306.00;276.00;409.00;7.5000;0.0188;115200;NEEDS CHECK;0;1;OK
20848;УВО;УВО 40-250-080-4;УВО 40-250-080;800;3087.00;12737.00;341.00;3026.00;15.0000;0.0195;164100;NEEDS CHECK;0;1;OK
20849;ВО;ВО 56-355-140-2;ВО 56-355-140;1120;2629.00;26139.00;356.00;1819.00;7.5000;0.0347;320400;CORRECT;0;1;OK
20850;ВЦ;ВЦ 40-250-080-3;ВЦ 40-250-080;800;3796.00;27475.00;95.00;1353.00;3.0000;0.0334;112800;CORRECT;0;1;OK
20851;ВР;ВР 50-315-125-4;ВР 50-315-125;1000;3146.00;12622.00;532.00;1197.00;15.0000;0.0310;312300;NEEDS CHECK;0;1;OK
20852;ВО;ВО 50-315-125-3;ВО 50-315-125;1000;620.00;19565.00;50.00;1779.00;3.0000;0.0029;84000;CORRECT;0;1;OK
20853;ВКОП;ВКОП 30-160-040-5;ВКОП 30-160-040;400;2544.00;17537.00;612.00;1856.00;1.1000;0.3932;311200;CORRECT;0;1;OK
20854;ВО;ВО 45-280-100-5;ВО 45-280-100;900;1214.00;3877.00;428.00;3083.00;1.1000;0.1312;108400;CORRECT;0;1;OK
20855;ВО;ВО 45-280-100-2;ВО 45-280-100;900;1935.00;14083.00;558.00;2036.00;5.5000;0.0545;71300;CORRECT;0;1;OK
20856;ВО;ВО 35-200-063-5;ВО 35-200-063;630;2625.00;5465.00;41.00;1493.00;7.5000;0.0040;291100;NEEDS CHECK;0;1;OK
20857;УВО;УВО 45-280-100-5;УВО 45-280-100;900;562.00;12912.00;581.00;3675.00;1.1000;0.0825;183600;CORRECT;0;1;OK
20858;Ц;Ц 35-200-063-4;Ц 35-200-063;630;1634.00;5967.00;190.00;1153.00;1.1000;0.0784;184000;CORRECT;0;1;OK
20859;ВР;ВР 30-160-040-4;ВР 30-160-040;400;3033.00;4412.00;566.00;698.00;2.2000;0.2168;158400;NEEDS CHECK;0;1;OK
20860;ВКОП;ВКОП 50-315-125-2;ВКОП 50-315-125;1000;2620.00;13893.00;339.00;1366.00;1.5000;0.1645;328000;CORRECT;0;1;OK
20861;Ц;Ц 56-355-140-3;Ц 56-355-140;1120;3709.00;14896.00;61.00;3151.00;3.0000;0.0209;109700;CORRECT;0;1;OK
20862;ВО;ВО 45-280-100-2;ВО 45-280-100;900;500.00;21878.00;143.00;485.00;0.5500;0.0361;206700;CORRECT;0;1;OK
20863;Ц;Ц 30-160-050-1;Ц 30-160-050;500;2903.00;20143.00;120.00;1478.00;1.1000;0.0880;304900;CORRECT;0;1;OK
20864;УВО;УВО 45-280-100-5;УВО 45-280-100;900;1090.00;26730.00;515.00;3168.00;3.0000;0.0520;300600;CORRECT;0;1;OK
20865;ВКОП;ВКОП 35-200-063-1;ВКОП 35-200-063;630;2018.00;3341.00;419.00;3112.00;11.0000;0.0214;255800;NEEDS CHECK;0;1;OK
20866;ВО;ВО 40-250-080-2;ВО 40-250-080;800;959.00;16000.00;454.00;1238.00;1.1000;0.1099;150900;CORRECT;0;1;OK
20867;ВО;ВО 40-250-080-3;ВО 40-250-080;800;2055.00;7565.00;43.00;3242.00;3.0000;0.0082;320300;CORRECT;0;1;OK
20868;ВКОП;ВКОП 35-200-063-4;ВКОП 35-200-063;630;364.00;16634.00;565.00;3160.00;15.0000;0.0038;171600;NEEDS CHECK;0;1;OK
20869;ВЦ;ВЦ 45-280-100-5;ВЦ 45-280-100;900;2242.00;18950.00;376.00;1093.00;11.0000;0.0213;145000;NEEDS CHECK;0;1;OK
20870;УВО;УВО 45-280-100-5;УВО 45-280-100;900;1980.00;29867.00;239.00;1881.00;5.5000;0.0239;317100;CORRECT;0;1;OK
20871;ВР;ВР 35-200-063-3;ВР 35-200-063;630;1296.00;5322.00;640.00;2923.00;7.5000;0.0307;310700;NEEDS CHECK;0;1;OK
20872;ВР;ВР 40-250-080-5;ВР 40-250-080;800;829.00;18607.00;209.00;1896.00;15.0000;0.0032;54300;NEEDS CHECK;0;1;OK
20873;ВКОП;ВКОП 40-250-080-3;ВКОП 40-250-080;800;628.00;11472.00;631.00;1965.00;0.5500;0.2001;193900;CORRECT;0;1;OK
20874;ВЦ;ВЦ 56-355-140-5;ВЦ 56-355-140;1120;3604.00;28384.00;545.00;999.00;1.5000;0.3637;218700;CORRECT;0;1;OK
20875;Ц;Ц 30-160-050-2;Ц 30-160-050;500;1038.00;3853.00;496.00;2897.00;15.0000;0.0095;82300;NEEDS CHECK;0;1;OK
20876;Ц;Ц 30-160-050-3;Ц 30-160-050;500;3547.00;20270.00;377.00;1995.00;0.3700;1.0039;266700;NEEDS CHECK;0;1;OK
20877;Ц;Ц 30-160-040-4;Ц 30-160-040;400;1754.00;14075.00;91.00;724.00;0.3700;0.1198;55600;CORRECT;0;1;OK
20878;ВКОП;ВКОП 30-160-050-4;ВКОП 30-160-050;500;2364.00;16762.00;355.00;3120.00;5.5000;0.0424;232000;CORRECT;0;1;OK
20879;УВО;УВО 50-315-125-4;УВО 50-315-125;1000;431.00;26111.00;45.00;1532.00;0.3700;0.0146;110600;CORRECT;0;1;OK
20880;ВР;ВР 30-160-050-5;ВР 30-160-050;500;3876.00;25735.00;94.00;2805.00;15.0000;0.0067;146300;CORRECT;0;1;OK
20881;ВКОП;ВКОП 45-280-100-1;ВКОП 45-280-100;900;1555.00;9125.00;547.00;2166.00;5.5000;0.0430;134400;CORRECT;0;1;OK
20882;Ц;Ц 45-280-100-4;Ц 45-280-100;900;2795.00;22154.00;211.00;3164.00;3.0000;0.0546;246700;CORRECT;0;1;OK
20883;ВО;ВО 30-160-050-4;ВО 30-160-050;500;3930.00;21325.00;527.00;1876.00;0.7500;0.7671;85200;CORRECT;0;1;OK
20884;Ц;Ц 35-200-063-2;Ц 35-200-063;630;2937.00;11961.00;251.00;2508.00;3.0000;0.0683;58700;CORRECT;0;1;OK
20885;ВЦ;ВЦ 35-200-063-4;ВЦ 35-200-063;630;2668.00;9486.00;139.00;1460.00;7.5000;0.0137;176600;NEEDS CHECK;0;1;OK
20886;Ц;Ц 45-280-100-3;Ц 45-280-100;900;3514.00;29671.00;157.00;2638.00;11.0000;0.0139;241900;CORRECT;0;1;OK
20887;Ц;Ц 35-200-063-3;Ц 35-200-063;630;2979.00;22310.00;433.00;1203.00;7.5000;0.0478;151100;CORRECT;0;1;OK
20888;УВО;УВО 35-200-063-1;УВО 35-200-063;630;2553.00;26533.00;184.00;3375.00;3.0000;0.0435;84000;CORRECT;0;1;OK
20889;ВР;ВР 40-250-080-2;ВР 40-250-080;800;2926.00;24271.00;463.00;2675.00;1.5000;0.2509;278100;CORRECT;0;1;OK
20890;ВКОП;ВКОП 35-200-063-1;ВКОП 35-200-063;630;3868.00;22116.00;199.00;1680.00;0.3700;0.5779;107100;CORRECT;0;1;OK
20891;ВКОП;ВКОП 30-160-050-1;ВКОП 30-160-050;500;2874.00;20782.00;484.00;2389.00;0.5500;0.7025;295000;CORRECT;0;1;OK
20892;ВР;ВР 45-280-100-1;ВР 45-280-100;900;1321.00;10924.00;422.00;2168.00;2.2000;0.0704;259000;CORRECT;0;1;OK
20893;ВЦ;ВЦ 50-315-125-4;ВЦ 50-315-125;1000;3011.00;15846.00;49.00;476.00;11.0000;0.0037;73600;NEEDS CHECK;0;1;OK
20894;Ц;Ц 35-200-063-2;Ц 35-200-063;630;1314.00;1862.00;123.00;177.00;0.5500;0.0816;240000;NEEDS CHECK;0;1;OK
20895;ВР;ВР 40-250-080-4;ВР 40-250-080;800;3044.00;13508.00;512.00;2078.00;2.2000;0.1968;251900;CORRECT;0;1;OK
20896;ВР;ВР 50-315-125-4;ВР 50-315-125;1000;3814.00;10624.00;182.00;2640.00;7.5000;0.0257;296400;CORRECT;0;1;OK
20897;ВР;ВР 30-160-040-1;ВР 30-160-040;400;1582.00;2170.00;483.00;2661.00;1.5000;0.1415;56000;CORRECT;0;1;OK
20898;Ц;Ц 30-160-050-2;Ц 30-160-050;500;1198.00;3484.00;344.00;2139.00;15.0000;0.0076;142400;NEEDS CHECK;0;1;OK
20899;ВКОП;ВКОП 35-200-063-4;ВКОП 35-200-063;630;2806.00;4073.00;468.00;918.00;2.2000;0.1658;160500;NEEDS CHECK;0;1;OK
20900;ВЦ;ВЦ 30-160-050-1;ВЦ 30-160-050;500;1518.00;8697.00;343.00;1068.00;4.0000;0.0362;45000;NEEDS CHECK;0;1;OK
20901;ВЦ;ВЦ 50-315-125-5;ВЦ 50-315-125;1000;487.00;21792.00;467.00;1127.00;5.5000;0.0115;77700;CORRECT;0;1;OK
20902;УВО;УВО 56-355-140-4;УВО 56-355-140;1120;656.00;12677.00;97.00;2108.00;0.3700;0.0478;271400;CORRECT;0;1;OK
20903;ВЦ;ВЦ 30-160-040-4;ВЦ 30-160-040;400;2673.00;4961.00;265.00;2090.00;3.0000;0.0656;218800;CORRECT;0;1;OK
20904;УВО;УВО 30-160-040-3;УВО 30-160-040;400;685.00;5104.00;511.00;3251.00;5.5000;0.0177;291000;NEEDS CHECK;0;1;OK
20905;ВЦ;ВЦ 45-280-100-4;ВЦ 45-280-100;900;2963.00;10106.00;146.00;2630.00;5.5000;0.0218;261200;CORRECT;0;1;OK
20906;ВЦ;ВЦ 30-160-040-5;ВЦ 30-160-040;400;2747.00;15936.00;89.00;2389.00;3.0000;0.0226;265300;CORRECT;0;1;OK
20907;ВКОП;ВКОП 56-355-140-2;ВКОП 56-355-140;1120;812.00;21139.00;563.00;1509.00;0.2500;0.5080;301900;CORRECT;0;1;OK
20908;УВО;УВО 45-280-100-3;УВО 45-280-100;900;3116.00;18987.00;503.00;2859.00;4.0000;0.1088;309600;CORRECT;0;1;OK
20909;ВО;ВО 35-200-063-2;ВО 35-200-063;630;2064.00;13974.00;452.00;2677.00;11.0000;0.0236;327000;NEEDS CHECK;0;1;OK
20910;Ц;Ц 40-250-080-2;Ц 40-250-080;800;2030.00;10841.00;554.00;1371.00;11.0000;0.0284;51400;NEEDS CHECK;0;1;OK
20911;ВКОП;ВКОП 45-280-100-4;ВКОП 45-280-100;900;465.00;11596.00;303.00;2352.00;1.5000;0.0261;231000;CORRECT;0;1;OK
20912;ВКОП;ВКОП 30-160-040-2;ВКОП 30-160-040;400;3689.00;29128.00;261.00;1886.00;3.0000;0.0892;91000;CORRECT;0;1;OK
20913;ВКОП;ВКОП 56-355-140-3;ВКОП 56-355-140;1120;1764.00;16881.00;574.00;894.00;1.1000;0.2557;325800;CORRECT;0;1;OK
20914;ВО;ВО 45-280-100-2;ВО 45-280-100;900;1403.00;26555.00;455.00;1768.00;5.5000;0.0322;107400;CORRECT;0;1;OK
20915;Ц;Ц 30-160-050-4;Ц 30-160-050;500;526.00;14793.00;373.00;652.00;5.5000;0.0099;132900;NEEDS CHECK;0;1;OK
20916;Ц;Ц 56-355-140-2;Ц 56-355-140;1120;2906.00;6873.00;422.00;2806.00;2.2000;0.1548;168600;CORRECT;0;1;OK
20917;ВЦ;ВЦ 45-280-100-1;ВЦ 45-280-100;900;3461.00;11258.00;160.00;2887.00;5.5000;0.0280;236100;CORRECT;0;1;OK
20918;ВКОП;ВКОП 45-280-100-1;ВКОП 45-280-100;900;3104.00;11511.00;430.00;2856.00;15.0000;0.0247;58800;NEEDS CHECK;0;1;OK
20919;ВР;ВР 40-250-080-5;ВР 40-250-080;800;397.00;10854.00;482.00;3537.00;1.1000;0.0483;182200;CORRECT;0;1;OK
20920;ВКОП;ВКОП 56-355-140-3;ВКОП 56-355-140;1120;2994.00;29885.00;599.00;914.00;1.5000;0.3321;161700;CORRECT;0;1;OK
20921;УВО;УВО 35-200-063-2;УВО 35-200-063;630;2225.00;21066.00;618.00;1049.00;11.0000;0.0347;83000;NEEDS CHECK;0;1;OK
20922;УВО;УВО 50-315-125-2;УВО 50-315-125;1000;1977.00;28350.00;587.00;3080.00;0.2500;1.2894;307400;NEEDS CHECK;0;1;OK
20923;ВЦ;ВЦ 50-315-125-1;ВЦ 50-315-125;1000;2823.00;17175.00;575.00;922.00;1.1000;0.4099;87300;CORRECT;0;1;OK
20924;ВЦ;ВЦ 50-315-125-4;ВЦ 50-315-125;1000;3767.00;27942.00;438.00;881.00;0.3700;1.2387;289600;NEEDS CHECK;0;1;OK
20925;Ц;Ц 30-160-050-5;Ц 30-160-050;500;1339.00;7186.00;42.00;1768.00;3.0000;0.0052;337000;CORRECT;0;1;OK
20926;ВКОП;ВКОП 35-200-063-5;ВКОП 35-200-063;630;3247.00;15040.00;607.00;1286.00;1.1000;0.4977;51100;CORRECT;0;1;OK
20927;ВР;ВР 45-280-100-4;ВР 45-280-100;900;2184.00;26004.00;643.00;3569.00;1.5000;0.2601;298800;CORRECT;0;1;OK
20928;ВО;ВО 35-200-063-1;ВО 35-200-063;630;337.00;8389.00;100.00;958.00;0.3700;0.0253;78800;CORRECT;0;1;OK
20929;Ц;Ц 56-355-140-5;Ц 56-355-140;1120;3742.00;17795.00;134.00;2016.00;1.5000;0.0929;337700;CORRECT;0;1;OK
20930;УВО;УВО 40-250-080-2;УВО 40-250-080;800;3366.00;8857.00;357.00;2908.00;1.1000;0.3034;290400;CORRECT;0;1;OK
20931;ВЦ;ВЦ 35-200-063-1;ВЦ 35-200-063;630;2698.00;12061.00;643.00;2111.00;4.0000;0.1205;139900;CORRECT;0;1;OK
20932;ВР;ВР 30-160-040-5;ВР 30-160-040;400;2545.00;4286.00;124.00;215.00;0.5500;0.1594;166800;NEEDS CHECK;0;1;OK
20933;ВО;ВО 35-200-063-5;ВО 35-200-063;630;3620.00;8507.00;188.00;2052.00;15.0000;0.0126;293200;NEEDS CHECK;0;1;OK
20934;ВКОП;ВКОП 45-280-100-3;ВКОП 45-280-100;900;2564.00;13089.00;209.00;1990.00;4.0000;0.0372;168000;CORRECT;0;1;OK
20935;УВО;УВО 50-315-125-3;УВО 50-315-125;1000;3236.00;15884.00;310.00;1173.00;11.0000;0.0253;179200;NEEDS CHECK;0;1;OK
20936;УВО;УВО 56-355-140-2;УВО 56-355-140;1120;574.00;8972.00;575.00;3220.00;0.2500;0.3667;108200;CORRECT;0;1;OK
20937;ВР;ВР 50-315-125-3;ВР 50-315-125;1000;2154.00;15938.00;323.00;781.00;7.5000;0.0258;98800;NEEDS CHECK;0;1;OK
20938;ВО;ВО 45-280-100-5;ВО 45-280-100;900;3324.00;15702.00;417.00;1484.00;0.5500;0.7001;291700;CORRECT;0;1;OK
20939;ВР;ВР 30-160-040-5;ВР 30-160-040;400;3305.00;10873.00;546.00;1588.00;0.3700;1.3548;212500;NEEDS CHECK;0;1;OK
20940;ВО;ВО 56-355-140-3;ВО 56-355-140;1120;812.00;23641.00;265.00;917.00;1.1000;0.0543;176600;CORRECT;0;1;OK
20941;Ц;Ц 30-160-050-1;Ц 30-160-050;500;3225.00;10426.00;622.00;2103.00;15.0000;0.0371;297900;NEEDS CHECK;0;1;OK
20942;УВО;УВО 40-250-080-3;УВО 40-250-080;800;1990.00;7922.00;604.00;680.00;3.0000;0.1113;161700;NEEDS CHECK;0;1;OK
20943;ВР;ВР 30-160-040-1;ВР 30-160-040;400;1921.00;25668.00;305.00;3184.00;1.5000;0.1085;215900;CORRECT;0;1;OK
20944;Ц;Ц 45-280-100-1;Ц 45-280-100;900;3858.00;14346.00;570.00;1319.00;5.5000;0.1111;66800;CORRECT;0;1;OK
20945;ВЦ;ВЦ 56-355-140-5;ВЦ 56-355-140;1120;852.00;18371.00;428.00;1244.00;1.5000;0.0675;227000;CORRECT;0;1;OK
20946;УВО;УВО 40-250-080-2;УВО 40-250-080;800;2561.00;9263.00;502.00;647.00;15.0000;0.0238;127400;NEEDS CHECK;0;1;OK
20947;Ц;Ц 50-315-125-3;Ц 50-315-125;1000;3759.00;20860.00;514.00;3529.00;0.7500;0.7156;55200;CORRECT;0;1;OK
20948;УВО;УВО 30-160-040-3;УВО 30-160-040;400;1642.00;19787.00;176.00;2996.00;0.5500;0.1460;120200;CORRECT;0;1;OK
20949;ВО;ВО 50-315-125-1;ВО 50-315-125;1000;1874.00;17453.00;422.00;554.00;0.3700;0.5937;239000;CORRECT;0;1;OK
20950;ВО;ВО 56-355-140-2;ВО 56-355-140;1120;2804.00;18024.00;65.00;995.00;1.1000;0.0460;95000;CORRECT;0;1;OK
20951;ВР;ВР 40-250-080-4;ВР 40-250-080;800;3988.00;15546.00;428.00;3336.00;4.0000;0.1185;265900;CORRECT;0;1;OK
20952;ВО;ВО 50-315-125-4;ВО 50-315-125;1000;567.00;8812.00;490.00;2957.00;5.5000;0.0140;292700;CORRECT;0;1;OK
20953;ВКОП;ВКОП 45-280-100-1;ВКОП 45-280-100;900;3729.00;30731.00;380.00;1446.00;4.0000;0.0984;327900;CORRECT;0;1;OK
20954;УВО;УВО 45-280-100-1;УВО 45-280-100;900;3468.00;9729.00;193.00;2924.00;15.0000;0.0124;161900;NEEDS CHECK;0;1;OK
20955;Ц;Ц 56-355-140-5;Ц 56-355-140;1120;1798.00;28546.00;378.00;2283.00;11.0000;0.0172;235700;CORRECT;0;1;OK
20956;ВО;ВО 56-355-140-4;ВО 56-355-140;1120;3444.00;28836.00;438.00;1593.00;15.0000;0.0279;219100;NEEDS CHECK;0;1;OK
20957;ВКОП;ВКОП 30-160-050-3;ВКОП 30-160-050;500;3996.00;17060.00;198.00;940.00;0.5500;0.3996;328900;CORRECT;0;1;OK
20958;Ц;Ц 30-160-050-3;Ц 30-160-050;500;3360.00;17224.00;302.00;3123.00;1.1000;0.2562;247700;CORRECT;0;1;OK
20959;ВКОП;ВКОП 30-160-050-5;ВКОП 30-160-050;500;432.00;15597.00;116.00;2455.00;7.5000;0.0019;68200;CORRECT;0;1;OK
20960;Ц;Ц 40-250-080-5;Ц 40-250-080;800;2627.00;29257.00;247.00;2775.00;5.5000;0.0328;223100;CORRECT;0;1;OK
20961;ВКОП;ВКОП 30-160-040-4;ВКОП 30-160-040;400;2895.00;20738.00;244.00;2418.00;11.0000;0.0178;118800;CORRECT;0;1;OK
20962;ВКОП;ВКОП 40-250-080-2;ВКОП 40-250-080;800;2584.00;20002.00;426.00;536.00;1.1000;0.2780;142200;CORRECT;0;1;OK
20963;ВЦ;ВЦ 45-280-100-3;ВЦ 45-280-100;900;3071.00;19803.00;148.00;3270.00;0.2500;0.5050;265900;CORRECT;0;1;OK
20964;Ц;Ц 30-160-050-1;Ц 30-160-050;500;1675.00;14515.00;381.00;3098.00;7.5000;0.0236;262600;CORRECT;0;1;OK
20965;ВО;ВО 35-200-063-1;ВО 35-200-063;630;3012.00;22559.00;432.00;2994.00;1.1000;0.3286;118400;CORRECT;0;1;OK
20966;ВО;ВО 35-200-063-2;ВО 35-200-063;630;2440.00;20264.00;599.00;3165.00;5.5000;0.0738;45800;CORRECT;0;1;OK
20967;Ц;Ц 45-280-100-5;Ц 45-280-100;900;3311.00;28826.00;571.00;2192.00;15.0000;0.0350;320400;CORRECT;0;1;OK
20968;ВКОП;ВКОП 30-160-040-1;ВКОП 30-160-040;400;2085.00;5844.00;329.00;2819.00;11.0000;0.0173;152100;NEEDS CHECK;0;1;OK
20969;Ц;Ц 40-250-080-1;Ц 40-250-080;800;1201.00;27258.00;463.00;2607.00;0.2500;0.6178;219900;CORRECT;0;1;OK
20970;УВО;УВО 50-315-125-5;УВО 50-315-125;1000;1372.00;10426.00;318.00;1225.00;15.0000;0.0081;115400;NEEDS CHECK;0;1;OK
20971;ВКОП;ВКОП 56-355-140-2;ВКОП 56-355-140;1120;911.00;15551.00;546.00;2626.00;2.2000;0.0628;338100;CORRECT;0;1;OK
20972;ВО;ВО 56-355-140-1;ВО 56-355-140;1120;3129.00;22874.00;117.00;2968.00;4.0000;0.0254;204600;CORRECT;0;1;OK
20973;ВО;ВО 45-280-100-3;ВО 45-280-100;900;3060.00;11446.00;87.00;2558.00;3.0000;0.0246;300900;CORRECT;0;1;OK
20974;ВР;ВР 56-355-140-4;ВР 56-355-140;1120;2299.00;26259.00;307.00;1080.00;0.3700;0.5299;108700;CORRECT;0;1;OK
20975;УВО;УВО 56-355-140-1;УВО 56-355-140;1120;469.00;27535.00;578.00;3687.00;3.0000;0.0251;287500;CORRECT;0;1;OK
20976;ВО;ВО 45-280-100-1;ВО 45-280-100;900;3122.00;26313.00;273.00;752.00;0.3700;0.6399;247600;CORRECT;0;1;OK
20977;ВР;ВР 45-280-100-4;ВР 45-280-100;900;1466.00;14668.00;47.00;986.00;0.2500;0.0766;156400;CORRECT;0;1;OK
20978;ВКОП;ВКОП 30-160-050-1;ВКОП 30-160-050;500;2204.00;19999.00;156.00;2040.00;15.0000;0.0064;53800;NEEDS CHECK;0;1;OK
20979;ВР;ВР 30-160-050-2;ВР 30-160-050;500;3758.00;8863.00;545.00;1884.00;4.0000;0.1422;334000;CORRECT;0;1;OK
20980;ВКОП;ВКОП 56-355-140-1;ВКОП 56-355-140;1120;2383.00;13285.00;210.00;359.00;2.2000;0.0632;57700;NEEDS CHECK;0;1;OK
20981;ВР;ВР 30-160-040-4;ВР 30-160-040;400;1609.00;6378.00;504.00;1239.00;2.2000;0.1024;335000;CORRECT;0;1;OK
20982;УВО;УВО 30-160-040-1;УВО 30-160-040;400;2554.00;14330.00;270.00;716.00;0.2500;0.7662;81400;CORRECT;0;1;OK
20983;ВЦ;ВЦ 45-280-100-2;ВЦ 45-280-100;900;3303.00;14415.00;105.00;1078.00;2.2000;0.0438;134000;CORRECT;0;1;OK
20984;ВО;ВО 30-160-050-5;ВО 30-160-050;500;2871.00;3960.00;116.00;1047.00;7.5000;0.0123;61700;NEEDS CHECK;0;1;OK
20985;ВО;ВО 30-160-040-5;ВО 30-160-040;400;2873.00;21723.00;133.00;2627.00;1.1000;0.0965;84100;CORRECT;0;1;OK
20986;ВР;ВР 40-250-080-5;ВР 40-250-080;800;1787.00;4985.00;281.00;1981.00;0.2500;0.5579;304600;CORRECT;0;1;OK
20987;ВО;ВО 40-250-080-2;ВО 40-250-080;800;348.00;21582.00;329.00;1871.00;0.2500;0.1272;334000;CORRECT;0;1;OK
20988;ВКОП;ВКОП 40-250-080-2;ВКОП 40-250-080;800;3025.00;25977.00;399.00;1385.00;0.7500;0.4470;235000;CORRECT;0;1;OK
20989;ВКОП;ВКОП 30-160-040-4;ВКОП 30-160-040;400;3109.00;9752.00;471.00;1061.00;1.5000;0.2712;63600;CORRECT;0;1;OK
20990;ВР;ВР 56-355-140-5;ВР 56-355-140;1120;1314.00;14195.00;162.00;2199.00;0.7500;0.0788;235400;CORRECT;0;1;OK
20991;Ц;Ц 30-160-040-3;Ц 30-160-040;400;611.00;7892.00;266.00;3009.00;0.5500;0.0821;252500;CORRECT;0;1;OK
20992;ВЦ;ВЦ 30-160-050-1;ВЦ 30-160-050;500;3742.00;23460.00;193.00;1444.00;0.2500;0.8025;207200;CORRECT;0;1;OK
20993;ВКОП;ВКОП 50-315-125-2;ВКОП 50-315-125;1000;1584.00;20665.00;469.00;2218.00;1.5000;0.1376;168900;CORRECT;0;1;OK
20994;УВО;УВО 30-160-040-2;УВО 30-160-040;400;3457.00;16536.00;270.00;3027.00;4.0000;0.0648;296900;CORRECT;0;1;OK
20995;ВР;ВР 30-160-050-2;ВР 30-160-050;500;2678.00;6493.00;642.00;2003.00;4.0000;0.1194;51100;CORRECT;0;1;OK
20996;ВКОП;ВКОП 56-355-140-5;ВКОП 56-355-140;1120;1422.00;5263.00;441.00;1071.00;7.5000;0.0232;300900;NEEDS CHECK;0;1;OK
20997;ВР;ВР 30-160-040-1;ВР 30-160-040;400;3121.00;13781.00;480.00;2657.00;0.7500;0.5548;108500;CORRECT;0;1;OK
20998;ВР;ВР 40-250-080-3;ВР 40-250-080;800;222.00;27931.00;58.00;1030.00;5.5000;0.0007;239000;CORRECT;0;1;OK
20999;ВР;ВР 45-280-100-3;ВР 45-280-100;900;1791.00;26634.00;334.00;3017.00;0.5500;0.3021;96200;CORRECT;0;1;OK
21000;УВО;УВО 30-160-040-5;УВО 30-160-040;400;287.00;5389.00;258.00;1000.00;0.2500;0.0823;241700;CORRECT;0;1;OK
21001;ВР;ВР 30-160-040-5;ВР 30-160-040;400;2339.00;20781.00;47.00;1759.00;11.0000;0.0028;103700;NEEDS CHECK;0;1;OK
21002;ВЦ;ВЦ 56-355-140-3;ВЦ 56-355-140;1120;332.00;15788.00;391.00;932.00;11.0000;0.0033;129600;NEEDS CHECK;0;1;OK
21003;ВЦ;ВЦ 56-355-140-4;ВЦ 56-355-140;1120;2138.00;23412.00;402.00;537.00;1.1000;0.2170;94300;CORRECT;0;1;OK
21004;ВЦ;ВЦ 50-315-125-2;ВЦ 50-315-125;1000;2911.00;8174.00;567.00;3186.00;1.1000;0.4168;271100;CORRECT;0;1;OK
21005;ВР;ВР 40-250-080-5;ВР 40-250-080;800;3803.00;28665.00;611.00;3768.00;7.5000;0.0861;131300;CORRECT;0;1;OK
21006;ВКОП;ВКОП 30-160-050-1;ВКОП 30-160-050;500;1253.00;19962.00;537.00;916.00;0.2500;0.7476;246000;CORRECT;0;1;OK
21007;Ц;Ц 35-200-063-2;Ц 35-200-063;630;1364.00;17851.00;425.00;3555.00;1.1000;0.1464;177300;CORRECT;0;1;OK
21008;ВР;ВР 56-355-140-2;ВР 56-355-140;1120;3159.00;26947.00;520.00;1041.00;7.5000;0.0608;274500;CORRECT;0;1;OK
21009;ВР;ВР 35-200-063-2;ВР 35-200-063;630;463.00;10681.00;412.00;2839.00;1.5000;0.0353;53000;CORRECT;0;1;OK
21010;УВО;УВО 30-160-040-1;УВО 30-160-040;400;794.00;21876.00;58.00;1855.00;11.0000;0.0012;228500;NEEDS CHECK;0;1;OK
21011;ВР;ВР 40-250-080-2;ВР 40-250-080;800;1490.00;15907.00;300.00;903.00;15.0000;0.0083;117800;NEEDS CHECK;0;1;OK
21012;УВО;УВО 35-200-063-2;УВО 35-200-063;630;1890.00;23007.00;135.00;340.00;15.0000;0.0047;58000;NEEDS CHECK;0;1;OK
21013;УВО;УВО 45-280-100-2;УВО 45-280-100;900;1269.00;12366.00;98.00;2789.00;4.0000;0.0086;183400;CORRECT;0;1;OK
